작업년도,명절구분,순번,자원명,관리기관구분,기관명,담당자명,연락처,시도,시군구,주소,상세주소,주차장유형,휴일_1_개방일,휴일_2_개방일,휴일_3_개방일,휴일_4_개방일,휴일_1_개방시간,휴일_2_개방시간,휴일_3_개방시간,휴일_4_개방시간,참고사항,경도,위도
2023,설,2340,계림동 삼백아파트 뒤,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 냉림동 133-2,계림동 삼백아파트 뒤,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1638109,36.42418271
2023,설,2341,계림동 2차진주 앞,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 냉림동 154-1,계림동 2차진주 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1622164,36.4236601
2023,설,2342,계림동 냉림드림뷰 앞,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 냉림동 224-1,계림동 냉림드림뷰 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1629858,36.42252676
2023,설,2343,계림동 프로카정비 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 냉림동 286,계림동 프로카정비 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1629528,36.42066033
2023,설,2344,냉림 3주공아파트 뒤편,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 냉림동 93-144,냉림 3주공아파트 뒤편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.166134,36.42261878
2023,설,2345,상주중학교,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 만산동 673-1,상주중학교,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1549977,36.4288502
2023,설,2346,무양동 리버빌 뒤,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 무양동 1-22,무양동 리버빌 뒤,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1491893,36.42176482
2023,설,2347,리베라움 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 무양동 1-397,리베라움 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1565887,36.42475302
2023,설,2348,카페 화수목금토 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 무양동 1-472,카페 화수목금토 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1520791,36.42262926
2023,설,2349,북문동 스카리오피스텔 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 무양동 117-11,북문동 스카리오피스텔 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1526642,36.42082588
2023,설,2350,무양동 태왕아너스 뒤,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 무양동 130,무양동 테왕아너스 뒤,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.153822,36.42160092
2023,설,2351,원룸옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 무양동 140-2,원룸옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1541788,36.42129389
2023,설,2352,북문동 그린원룸 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 무양동 140-6,북문동 그린원룸 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1542713,36.42092435
2023,설,2353,성공회 사거리 주변,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 무양동 254-3,성공회 사거리 주변,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.158585,36.41988674
2023,설,2354,동문동 6주공 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 복룡동 266,동문동 6주공 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1731097,36.41954793
2023,설,2355,복룡동 공영,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 복룡동 477-3,김재현탁구장 옆,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1638274,36.41941043
2023,설,2356,사벌면사무소 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 사벌면 덕담리 1047-5,사벌면사무소 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.2081938,36.46593885
2023,설,2357,사벌초등학교 입구,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 사벌면 덕담리 383-4,사벌초등학교 입구,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.2092645,36.46754531
2023,설,2358,소금강가든 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 사벌면 퇴강리 448-4,소금강가든 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.2640817,36.52186332
2023,설,2359,동문동 가야밀면 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 서문동 121-3,동문동 가야밀면 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1584514,36.41741087
2023,설,2360,동문동 상주관광호텔맞은편,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 서문동 125-3 외5,동문동 상주관광호텔맞은편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1586327,36.41678446
2023,설,2361,동문동 무지개어린이집 인근,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 서문동 73-7,동문동 무지개어린이집 인근,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1551302,36.41713298
2023,설,2362,비전독서실 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 서문동 98-12,비전독서실 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1573679,36.41779714
2023,설,2363,경희삼백 주변 농로삼거리,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 성동동 134-3,경희삼백 주변 농로삼거리,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1678508,36.41486521
2023,설,2364,동성동 성동드림뷰 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 성동동 61-12,동성동 성동드림뷰 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1679779,36.41479503
2023,설,2365,동성동 여성회관 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 성동동 67-1,동성동 여성회관 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1688865,36.41525129
2023,설,2366,동성동주민센터 앞,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 성동동 76-8,동성동주민센터 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1699025,36.41509509
2023,설,2367,헤암체시빌 뒤,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 신봉동 111-1,헤암체시빌 뒤,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1618077,36.40428504
2023,설,2368,신흥동 현대아파트 맞은편,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 신봉동 169-2,신흥동 현대아파트 맞은편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1602445,36.40641651
2023,설,2369,신흥동 동아아파트 뒷편 소도로변,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 신봉동 216-3,신흥동 동아아파트 뒤편 소도로변,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1583314,36.40498798
2023,설,2370,동아아파트 뒤,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 신봉동 216-4,동아아파트 뒤,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1578605,36.40491577
2023,설,2371,신흥동 신봉경로당 인근,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 신봉동 219,신흥동 신봉경로당 인근,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1571783,36.40370461
2023,설,2372,신흥동 신봉교회 주차장,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 신봉동 265-2,신흥동 신봉교회 주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1589347,36.40011149
2023,설,2373,명지4차아파트 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 신봉동 598-1,명지4차아파트 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1513805,36.39434828
2023,설,2374,면사무소 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 이안면 양범리 277-1,면사무소 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1457154,36.57875963
2023,설,2375,이안농협 맞은편,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 이안면 양범리 327-3,이안농협 맞은편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1474096,36.57589209
2023,설,2376,동문동 상주침례교회 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 인봉동 34,동문동 상주침례교회 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1648956,36.41743864
2023,설,2377,인봉동 공영,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 인봉동 57-3,한라하우젠트 뒤,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1630108,36.41693032
2023,설,2378,복지회관 맞은편,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 청하리 868,복지회관 맞은편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1301704,36.33905586
2023,설,2379,함창 버스터미널 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 함창읍 구향리 129-1,함창 버스터미널 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1788543,36.56856097
2023,설,2380,함창파출소 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 함창읍 구향리 165-3,함창파출소 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1770528,36.5685694
2023,설,2381,함창 버스터미널 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 함창읍 구향리 166-46,함창 버스터미널 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1757013,36.56851444
2023,설,2382,함창 버스터미널 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 함창읍 구향리 166-84,함창 버스터미널 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1756373,36.56867438
2023,설,2383,함창 버스터미널 옆,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 함창읍 구향리 185-1,함창 버스터미널 옆,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1756285,36.56837801
2023,설,2384,함창 새마을금고 뒤,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 함창읍 구향리 219-2,함창 새마을금고 뒤,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1777588,36.5697343
2023,설,2385,함창초등 앞,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 함창읍 구향리 48-1,함창초등 앞,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1811623,36.57006926
2023,설,2386,운흥리,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 화북면 운흥리 143-3,운흥리,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.8256899,36.60112771
2023,설,2387,상주시민교회 뒤,지방자치단체,경상북도 상주시,안영길,054-537-7380,경상북도,상주시,경상북도 상주시 서성동 25-8,상주시민교회 뒤,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,128.1618999,36.41924826
